  0.155884564       8.84107798E-02
  0.311769128      0.173643112    
  0.467653662      0.255697012    
  0.623538256      0.334572464    
  0.779422760      0.410269499    
  0.935307324      0.482788056    
   1.09119189      0.552128196    
   1.24707651      0.618289888    
   1.40296102      0.681273162    
   1.55884552      0.741078019    
   1.71473002      0.797704279    
   1.87061465      0.851152301    
   2.02649927      0.901421785    
   2.18238378      0.948512793    
   2.33826828      0.992425442    
   2.49415302       1.03315961    
   2.65003753       1.07071543    
   2.80592203       1.10509276    
   2.96180654       1.13629150    
   3.11769104       1.16431201    
   3.27357578       1.18915391    
   3.42946005       1.21081734    
   3.58534479       1.22930264    
   3.74122930       1.24460924    
   3.89711404       1.25673747    
   4.05299854       1.26568711    
   4.20888281       1.27145851    
   4.36476755       1.27405143    
   4.52065182       1.27346587    
   4.67653656       1.26970196    
   4.83242130       1.26275969    
   4.98830605       1.25263870    
   5.14419031       1.23933935    
   5.30007505       1.22286153    
   5.45595980       1.20320559    
   5.61184406       1.18037081    
   5.76772833       1.15435767    
   5.92361307       1.12516642    
   6.07949781       1.09279633    
   6.23538208       1.05724812    
   6.39126682       1.01852107    
   6.54715157      0.976615906    
   6.70303631      0.931531906    
   6.85892010      0.883270025    
   7.01480484      0.831829548    
   7.17068958      0.777210712    
   7.32657433      0.719412804    
   7.48245859      0.658437252    
   7.63834333      0.594282627    
   7.79422808      0.526949883    
   7.95011282      0.456439018    
   8.10599709      0.382748604    
   8.26188087      0.305881023    
   8.41776562      0.225834370    
   8.57365036      0.142609596    
   8.72953510       5.62062263E-02
   8.88541889      -3.33752632E-02
