 -0.155000001       287.269989    
 -0.133000001       288.380005    
  -9.00000036E-02   289.940002    
 -0.123000003       290.959991    
 -0.111000001       291.980011    
 -0.116999999       292.980011    
 -0.135000005       293.980011    
 -0.141000003       294.019989    
 -0.181999996       295.980011    
 -0.209000006       296.980011    
 -0.225999996       297.100006    
 -0.241999999       298.980011    
 -0.275999993       299.630005    
 -0.250999987       300.750000    
 -0.259000003       301.149994    
 -0.209000006       302.290009    
  -6.19999990E-02   303.329987    
  -6.00000005E-03   304.920013    
  -1.79999992E-02   305.940002    
  -4.69999984E-02   306.980011    
  -6.30000010E-02   307.980011    
  -6.19999990E-02   308.000000    
  -1.09999999E-02   309.000000    
   0.00000000       309.000000    
  -9.99999978E-03   311.980011    
  -3.99999991E-02   312.980011    
  -5.90000004E-02   313.170013    
  -6.49999976E-02   314.230011    
  -8.39999989E-02   315.290009    
  -6.49999976E-02   316.309998    
  -3.90000008E-02   317.899994    
  -6.59999996E-02   318.940002    
  -9.20000002E-02   319.880005    
  -4.80000004E-02   320.980011    
  -2.30000000E-02   321.980011    
 -0.405000001       322.980011    
 -0.451000005       323.980011    
 -0.455000013       324.019989    
 -0.467000008       325.980011    
 -0.493000001       326.079987    
 -0.428999990       327.980011    
 -0.490000010       328.980011    
 -0.523999989       329.730011    
 -0.574999988       330.750000    
 -0.625999987       331.709991    
 -0.589999974       332.750000    
 -0.412000000       333.920013    
 -0.360000014       334.940002    
 -0.342000008       335.980011    
 -0.379999995       336.980011    
 -0.384000003       337.000000    
 -0.384999990       338.019989    
 -0.317999989       339.019989    
 -0.321000010       340.980011    
 -0.340999991       341.130005    
 -0.370999992       342.149994    
 -0.367000014       343.209991    
 -0.463000000       344.769989    
 -0.479999989       345.690002    
 -0.463000000       346.899994    
 -0.409999996       347.899994    
 -0.409999996       348.980011    
 -0.400999993       349.980011    
 -0.397000015       350.000000    
 -0.404000014       351.980011    
 -0.437999994       352.980011    
 -0.477999985       353.980011    
 -0.497000009       354.059998    
 -0.432999998       355.079987    
 -0.405999988       356.079987    
 -0.395999998       357.980011    
 -0.486000001       358.980011    
 -0.532000005       359.769989    
 -0.564999998       360.790009    
 -0.560000002       361.230011    
 -0.416000009       362.880005    
 -0.279000014       363.920013    
 -0.194999993       364.959991    
 -0.177000001       365.980011    
 -0.181999996       366.000000    
 -0.150999993       367.019989    
 -0.148000002       368.980011    
 -0.172000006       369.600006    
 -0.171000004       370.100006    
 -0.187000006       371.980011    
 -0.263000011       372.980011    
 -0.337000012       373.750000    
 -0.395000011       374.670013    
 -0.368000001       375.750000    
 -0.294999987       376.940002    
 -0.259000003       377.959991    
 -0.231999993       378.980011    
 -0.246000007       379.980011    
 -0.257999986       380.980011    
 -0.264999986       381.019989    
 -0.268999994       382.019989    
 -0.238499999       383.059998    
 -0.221000001       384.059998    
 -0.225999996       385.079987    
 -0.224999994       386.130005    
 -0.300999999       387.980011    
 -0.332500011       388.670013    
 -0.331000000       389.670013    
 -0.399500012       390.829987    
 -0.418500006       391.850006    
 -0.280000001       392.920013    
 -0.206499994       393.940002    
 -0.185000002       394.980011    
 -0.160999998       395.980011    
 -0.164000005       396.000000    
 -0.145999998       397.040009    
 -0.114000000       398.980011    
 -0.160999998       399.649994    
 -0.165500000       400.980011    
 -0.255499989       401.709991    
 -0.338000000       402.809998    
 -0.340999991       403.750000    
 -0.326000005       404.269989    
 -0.275999993       405.899994    
 -0.185000002       406.940002    
 -0.130999997       407.940002    
 -0.131999999       408.980011    
 -0.130500004       409.959991    
 -0.134499997       410.000000    
  -9.39999968E-02   411.019989    
  -6.40000030E-02   412.019989    
  -4.94999997E-02   413.059998    
  -7.34999999E-02   414.600006    
 -0.105999999       415.630005    
 -0.104500003       416.980011    
 -0.216999993       417.980011    
 -0.310499996       418.730011    
 -0.326999992       419.750000    
 -0.280000001       420.850006    
 -0.158000007       421.899994    
 -0.101000004       422.940002    
  -9.39999968E-02   423.980011    
  -4.05000001E-02   424.980011    
  -5.99999987E-02   425.500000    
  -2.99999993E-02   426.019989    
  -7.00000003E-02   427.559998    
 -0.100000001       428.579987    
 -0.109999999       429.630005    
 -0.219999999       430.690002    
 -0.319999993       431.690002    
 -0.340000004       432.690002    
 -0.370000005       433.630005    
 -0.389999986       434.709991    
 -0.379999995       435.790009    
 -0.230000004       436.880005    
 -0.209999993       437.940002    
 -0.100000001       438.980011    
 -0.100000001       439.000000    
  -9.00000036E-02   440.000000    
 -0.170000002       441.980011    
 -0.180000007       442.000000    
 -0.109999999       443.040009    
 -0.129999995       444.600006    
 -0.180000007       445.630005    
  -2.16517179E+35  0.629999995    
